trade_id,pair,timeframe,direction,entry_price,confidence,pnl,rr_ratio,duration_hours,timestamp,equity_after
15,XAUUSD,4H,BUY,1954.3290100197014,92.21935353860069,450.66,1.4792474186915463,25,2016-09-10T14:47:13.968143,11260.92
16,XAUUSD,4H,SELL,1832.6110946079677,67.03481646542119,-177.15,2.2379773086069914,5,2016-09-17T14:47:13.968143,11083.77
17,XAUUSD,4H,BUY,1821.6315363288495,85.15830361834799,113.97,2.4821173729050896,24,2016-09-24T14:47:13.968143,11197.74
18,XAUUSD,4H,SELL,1987.9668090983866,79.2767697554769,60.76,2.103699971448359,36,2016-10-01T14:47:13.968143,11258.5
19,XAUUSD,4H,SELL,1974.9221217431698,93.9150889538368,-133.98,1.4603480713942267,14,2016-10-08T14:47:13.968143,11124.52
20,XAUUSD,4H,BUY,1857.961295007799,73.94733059317026,-227.53,1.3659213439353035,57,2016-10-15T14:47:13.968143,10896.99
21,XAUUSD,4H,SELL,1830.8964624542607,93.5260586713548,223.67,1.980623960263713,3,2016-10-22T14:47:13.968143,11120.66
22,XAUUSD,4H,BUY,1990.0931720625977,73.85084928284321,83.09,1.3338235586882554,67,2016-10-29T14:47:13.968143,11203.75
23,XAUUSD,4H,SELL,1819.873627163093,82.66837139761476,-102.76,1.620142655528647,71,2016-11-05T14:47:13.968143,11100.99
24,XAUUSD,4H,BUY,1980.7691527286922,66.36297407339467,-193.31,1.9769424038769796,54,2016-11-12T14:47:13.968143,10907.68
25,XAUUSD,4H,BUY,1948.3663985320584,79.75701527101292,-163.68,1.4492071185181332,48,2016-11-19T14:47:13.968143,10744.0
26,XAUUSD,4H,BUY,1858.1721558170793,75.31738557732888,181.84,2.3559346280773914,53,2016-11-26T14:47:13.968143,10925.84
27,XAUUSD,4H,BUY,1926.28419406737,94.31812326467455,451.08,1.7039609281588104,19,2016-12-03T14:47:13.968143,11376.92
28,XAUUSD,4H,BUY,1986.6245530258402,71.927531402386,-263.72,2.0207913246295455,58,2016-12-10T14:47:13.968143,11113.2
29,XAUUSD,4H,BUY,1943.9317244711187,82.65463441747954,-59.69,2.3565616377993663,25,2016-12-17T14:47:13.968143,11053.51
30,XAUUSD,4H,BUY,1841.3197669492602,67.3434167384999,85.73,2.463792622278299,28,2016-12-24T14:47:13.968143,11139.24
31,XAUUSD,4H,BUY,1838.2964110339617,66.70575597101627,262.45,1.482190180926648,35,2016-12-31T14:47:13.968143,11401.69
32,XAUUSD,4H,SELL,1845.3171414985716,89.73094126905573,-297.4,1.6543112409652725,68,2017-01-07T14:47:13.968143,11104.29
33,XAUUSD,4H,SELL,1954.007766561371,86.29372298879993,401.14,1.2601312949014352,44,2017-01-14T14:47:13.968143,11505.43
34,XAUUSD,4H,BUY,1813.7641708471401,74.65527355034392,142.57,1.7753771417015047,21,2017-01-21T14:47:13.968143,11648.0
35,XAUUSD,4H,BUY,1963.3080509255797,74.36320663566929,217.32,1.9366255777813621,44,2017-01-28T14:47:13.968143,11865.32
36,XAUUSD,4H,SELL,1898.3876916015925,91.5140073883387,-131.6,1.719476243574527,45,2017-02-04T14:47:13.968143,11733.72
37,XAUUSD,4H,BUY,1809.6178961380206,67.43601531081919,-219.5,1.720491764773418,46,2017-02-11T14:47:13.968143,11514.22
38,XAUUSD,4H,SELL,1969.939681891067,81.32130489677058,-235.14,2.1799552874622474,39,2017-02-18T14:47:13.968143,11279.08
39,XAUUSD,4H,SELL,1932.8399811210948,81.84616259064872,-127.58,1.9020371206342386,23,2017-02-25T14:47:13.968143,11151.5
40,XAUUSD,4H,SELL,1925.853274513354,75.63806100141451,-148.53,2.157134426231133,8,2017-03-04T14:47:13.968143,11002.97
41,XAUUSD,4H,SELL,1931.0898028845165,65.3145418234228,-211.58,1.2823072787516654,14,2017-03-11T14:47:13.968143,10791.39
42,XAUUSD,4H,BUY,1980.2572041744008,83.33299997481903,76.17,2.4027137888948875,13,2017-03-18T14:47:13.968143,10867.56
43,XAUUSD,4H,BUY,1803.3882371918398,77.46447765329462,-93.63,1.3166330175562342,60,2017-03-25T14:47:13.968143,10773.93
44,XAUUSD,4H,BUY,1978.58967315171,67.13483860872927,-155.4,2.2960947265251592,49,2017-04-01T14:47:13.968143,10618.53
45,XAUUSD,4H,BUY,1918.7322175734012,91.30912605765772,250.3,2.134611639523328,30,2017-04-08T14:47:13.968143,10868.83
46,XAUUSD,4H,SELL,1846.640203468673,75.41653030879634,168.21,1.5074773520115763,28,2017-04-15T14:47:13.968143,11037.04
47,XAUUSD,4H,BUY,1806.7339432056729,87.75993852078325,294.25,1.7778555839675272,49,2017-04-22T14:47:13.968143,11331.29
48,XAUUSD,4H,SELL,1908.9502297909326,87.600259285022,416.49,1.3373513414181446,42,2017-04-29T14:47:13.968143,11747.78
49,XAUUSD,4H,SELL,1994.1111316300169,77.4918894613614,473.9,1.288877082696066,33,2017-05-06T14:47:13.968143,12221.68
50,XAUUSD,4H,SELL,1858.733571566683,90.1149919862753,-128.31,2.3929733819281616,53,2017-05-13T14:47:13.968143,12093.37
51,XAUUSD,4H,SELL,1859.5462392370239,92.03285258120972,335.39,2.309327177974845,54,2017-05-20T14:47:13.968143,12428.76
52,XAUUSD,4H,BUY,1976.0554811328707,69.94440037702091,289.2,1.2058925263039235,2,2017-05-27T14:47:13.968143,12717.96
53,XAUUSD,4H,SELL,1925.1705384522884,80.59846871671891,-162.52,2.297410944510908,12,2017-06-03T14:47:13.968143,12555.44
54,XAUUSD,4H,SELL,1854.5376023516028,66.69682281637763,-84.14,2.145351406264573,25,2017-06-10T14:47:13.968143,12471.3
55,XAUUSD,4H,BUY,1892.6383225776092,69.2432671148045,89.64,1.4281019462135596,39,2017-06-17T14:47:13.968143,12560.94
56,XAUUSD,4H,SELL,1816.5504288091643,78.45210912573643,-43.32,1.2126911629038,32,2017-06-24T14:47:13.968143,12517.62
57,XAUUSD,4H,SELL,1936.6415220739168,79.93329349462226,-179.1,2.294265998743,53,2017-07-01T14:47:13.968143,12338.52
58,XAUUSD,4H,BUY,1991.89075218872,82.46813795180373,455.42,2.2056180213922536,48,2017-07-08T14:47:13.968143,12793.94
59,XAUUSD,4H,SELL,1879.0846795037053,83.96718264342827,420.68,2.4108395569441097,49,2017-07-15T14:47:13.968143,13214.62
60,XAUUSD,4H,BUY,1809.5247551262355,73.6588557894261,-196.89,1.9399371631085005,48,2017-07-22T14:47:13.968143,13017.73
61,XAUUSD,4H,SELL,1967.3634417285582,79.64371393947836,254.16,2.268692750336662,33,2017-07-29T14:47:13.968143,13271.89
62,XAUUSD,4H,BUY,1903.9719954295406,66.71242745310919,219.0,1.7236726186618272,30,2017-08-05T14:47:13.968143,13490.89
63,XAUUSD,4H,SELL,1958.2287297467274,80.88007785488347,-263.51,2.3268158168545483,56,2017-08-12T14:47:13.968143,13227.38
64,XAUUSD,4H,SELL,1860.4405421049328,79.87516469308996,454.77,1.2150010706424634,64,2017-08-19T14:47:13.968143,13682.15
65,XAUUSD,4H,BUY,1917.0396670120917,68.8751574016079,-227.75,1.4547082987196616,5,2017-08-26T14:47:13.968143,13454.4
66,XAUUSD,4H,SELL,1841.9410244698902,66.83112082984694,340.54,2.4439935628658946,70,2017-09-02T14:47:13.968143,13794.94
67,XAUUSD,4H,BUY,1833.9681313793235,75.93976779317205,373.5,1.2969494269873114,34,2017-09-09T14:47:13.968143,14168.44
68,XAUUSD,4H,SELL,1890.4558355661043,94.12831328786109,233.48,1.2216177438229758,44,2017-09-16T14:47:13.968143,14401.92
69,XAUUSD,4H,SELL,1803.2341448762254,84.39738909591864,122.12,1.2843338705995146,56,2017-09-23T14:47:13.968143,14524.04
70,XAUUSD,4H,SELL,1992.9279483422338,81.45335177079689,179.48,2.3908302148282603,19,2017-09-30T14:47:13.968143,14703.52
71,XAUUSD,4H,SELL,1964.1928782790737,68.44120490430406,263.18,2.129622454891109,20,2017-10-07T14:47:13.968143,14966.7
72,XAUUSD,4H,BUY,1827.810679531484,75.6052023330636,291.36,1.9457713011143905,35,2017-10-14T14:47:13.968143,15258.06
73,XAUUSD,4H,SELL,1840.6381389100252,69.2247473501894,393.18,1.2223363409923578,25,2017-10-21T14:47:13.968143,15651.24
74,XAUUSD,4H,SELL,1945.6783362625931,86.33648882214159,245.01,2.128389990976991,5,2017-10-28T14:47:13.968143,15896.25
75,XAUUSD,4H,SELL,1946.7513180107449,75.11462928184318,226.3,1.5420270655044854,17,2017-11-04T14:47:13.968143,16122.55
76,XAUUSD,4H,SELL,1826.6306223783968,84.32296804617631,443.46,1.3981067872273114,41,2017-11-11T14:47:13.968143,16566.01
77,XAUUSD,4H,BUY,1997.3771978999139,80.31535856617047,404.1,1.2112657765774701,8,2017-11-18T14:47:13.968143,16970.11
78,XAUUSD,4H,SELL,1884.5534406726845,66.63088961697605,230.28,1.303984641615823,29,2017-11-25T14:47:13.968143,17200.39
79,XAUUSD,4H,BUY,1824.8642568182393,75.57405584717584,-117.11,1.8779247482801142,3,2017-12-02T14:47:13.968143,17083.28
80,XAUUSD,4H,SELL,1932.4179854671063,80.96951676820562,437.42,1.8185254647198077,18,2017-12-09T14:47:13.968143,17520.7
81,XAUUSD,4H,BUY,1920.7921274047073,92.00531783731513,-252.67,2.0674804297591787,17,2017-12-16T14:47:13.968143,17268.03
82,XAUUSD,4H,BUY,1852.8689988426086,70.91587359893182,344.45,1.2124202746303911,31,2017-12-23T14:47:13.968143,17612.48
83,XAUUSD,4H,SELL,1919.7314758892117,74.96891179303718,193.97,1.7508062256964783,7,2017-12-30T14:47:13.968143,17806.45
84,XAUUSD,4H,BUY,1999.9768640816706,84.15548755685751,-67.91,1.6396515899217143,34,2018-01-06T14:47:13.968143,17738.54
85,XAUUSD,4H,BUY,1911.475105960763,71.68727046190436,-107.34,2.229789585152961,14,2018-01-13T14:47:13.968143,17631.2
86,XAUUSD,4H,BUY,1972.7932182431914,78.62068689464648,326.5,2.258212710408041,1,2018-01-20T14:47:13.968143,17957.7
87,XAUUSD,4H,BUY,1874.741361163878,89.15410123868918,67.67,2.2396396843544615,55,2018-01-27T14:47:13.968143,18025.37
88,XAUUSD,4H,SELL,1944.5556958545023,69.50419880586153,-264.72,2.0788496688870657,40,2018-02-03T14:47:13.968143,17760.65
89,XAUUSD,4H,BUY,1840.9012813822626,68.86512983586019,199.58,2.25235362847077,38,2018-02-10T14:47:13.968143,17960.23
90,XAUUSD,4H,SELL,1898.348344366473,76.79356323550644,-64.19,1.955843321607708,22,2018-02-17T14:47:13.968143,17896.04
91,XAUUSD,4H,SELL,1998.7813799371713,91.27964618740684,224.26,1.9699566763787615,68,2018-02-24T14:47:13.968143,18120.3
92,XAUUSD,4H,SELL,1876.8728162766,92.42804026583197,451.63,2.1363260129121766,22,2018-03-03T14:47:13.968143,18571.93
93,XAUUSD,4H,SELL,1828.9277202316068,76.43798257345465,-61.82,2.0335120597005307,21,2018-03-10T14:47:13.968143,18510.11
94,XAUUSD,4H,SELL,1813.105927622807,85.22464031288473,-224.41,2.162149744555782,29,2018-03-17T14:47:13.968143,18285.7
95,XAUUSD,4H,BUY,1945.384902365888,69.8920451161038,-173.76,1.2339962274225964,41,2018-03-24T14:47:13.968143,18111.94
96,XAUUSD,4H,SELL,1962.720835983257,74.21046789170322,-194.84,1.6142434583903942,7,2018-03-31T14:47:13.968143,17917.1
97,XAUUSD,4H,SELL,1947.324420494956,78.25786247576939,-299.82,2.1077954402517616,60,2018-04-07T14:47:13.968143,17617.28
98,XAUUSD,4H,BUY,1841.4517982790078,80.9278410738845,286.63,1.5293260401015452,69,2018-04-14T14:47:13.968143,17903.91
99,XAUUSD,4H,SELL,1815.0794040409287,71.1276059134987,-268.97,2.414729854889968,57,2018-04-21T14:47:13.968143,17634.94
100,XAUUSD,4H,BUY,1998.659317459328,81.84315077211814,238.08,2.209195317505552,12,2018-04-28T14:47:13.968143,17873.02
101,XAUUSD,4H,SELL,1865.924505132335,80.63017646945048,-154.92,1.986997082657747,36,2018-05-05T14:47:13.968143,17718.1
102,XAUUSD,4H,SELL,1976.672304956215,81.8725642356841,-231.34,2.081615011389445,4,2018-05-12T14:47:13.968143,17486.76
103,XAUUSD,4H,SELL,1989.4430054027293,93.0393454323783,81.08,1.6381320995972373,24,2018-05-19T14:47:13.968143,17567.84
104,XAUUSD,4H,BUY,1943.9550765761699,77.48583502718455,-156.12,2.4469124994984393,61,2018-05-26T14:47:13.968143,17411.72
105,XAUUSD,4H,BUY,1837.8343892211942,83.79384949070987,-229.33,2.3946620622095374,12,2018-06-02T14:47:13.968143,17182.39
106,XAUUSD,4H,BUY,1944.1555300533091,65.86422878377478,233.12,2.1005845129320138,53,2018-06-09T14:47:13.968143,17415.51
107,XAUUSD,4H,BUY,1808.1226087010718,90.8139418219985,344.95,2.232158959392561,51,2018-06-16T14:47:13.968143,17760.46
108,XAUUSD,4H,SELL,1893.124223254316,78.7371486623951,-91.09,1.9347589454193654,56,2018-06-23T14:47:13.968143,17669.37
109,XAUUSD,4H,SELL,1938.6972989343417,69.94948208878691,329.98,1.6528016894885744,39,2018-06-30T14:47:13.968143,17999.35
110,XAUUSD,4H,BUY,1976.8707829497926,66.46099209967392,-207.15,1.919229680678308,52,2018-07-07T14:47:13.968143,17792.2
111,XAUUSD,4H,BUY,1806.5706484356344,89.4255444420108,95.36,1.8648211816418043,16,2018-07-14T14:47:13.968143,17887.56
112,XAUUSD,4H,SELL,1933.4964963979462,71.12174164805909,112.6,2.2245785267011984,22,2018-07-21T14:47:13.968143,18000.16
113,XAUUSD,4H,BUY,1870.9752127022373,92.72564566634708,344.59,1.429808204339729,10,2018-07-28T14:47:13.968143,18344.75
114,XAUUSD,4H,BUY,1837.9663931527855,74.54859700907485,422.76,1.4483531430658871,30,2018-08-04T14:47:13.968143,18767.51
115,XAUUSD,4H,SELL,1829.6097012256917,73.63025022330284,225.55,1.4255051936275236,5,2018-08-11T14:47:13.968143,18993.06
116,XAUUSD,4H,SELL,1837.818914270874,85.08407969196158,74.98,1.341637610476586,30,2018-08-18T14:47:13.968143,19068.04
117,XAUUSD,4H,BUY,1848.5422971245139,80.22571523669907,207.4,1.6154298288376663,24,2018-08-25T14:47:13.968143,19275.44
118,XAUUSD,4H,SELL,1846.1976312798843,68.96405571002003,-216.21,1.7126860785540827,7,2018-09-01T14:47:13.968143,19059.23
119,XAUUSD,4H,SELL,1819.781938252803,83.94489913222992,-199.81,1.522929639857783,56,2018-09-08T14:47:13.968143,18859.42
120,XAUUSD,4H,BUY,1860.9764081372857,86.2960123398311,-288.54,2.4086576971567415,38,2018-09-15T14:47:13.968143,18570.88
121,XAUUSD,4H,SELL,1970.1281569517191,87.21632740260033,-211.17,1.3015169101612964,37,2018-09-22T14:47:13.968143,18359.71
122,XAUUSD,4H,BUY,1803.9864880265259,73.80559706735318,226.03,1.492918625868385,21,2018-09-29T14:47:13.968143,18585.74
123,XAUUSD,4H,BUY,1911.3669614150715,70.77289438159504,146.73,1.9102467771830836,24,2018-10-06T14:47:13.968143,18732.47
124,XAUUSD,4H,BUY,1901.345391383714,69.49584336917337,365.92,1.4877460909491425,30,2018-10-13T14:47:13.968143,19098.39
125,XAUUSD,4H,BUY,1993.3906796918388,89.50200412828252,-44.42,1.8481420781333402,65,2018-10-20T14:47:13.968143,19053.97
126,XAUUSD,4H,SELL,1940.6746635914255,80.0347428454011,204.74,2.121893238784179,61,2018-10-27T14:47:13.968143,19258.71
127,XAUUSD,4H,SELL,1919.1723792726323,69.07169203123473,489.2,1.8150388290742665,22,2018-11-03T14:47:13.968143,19747.91
128,XAUUSD,4H,SELL,1940.8347463293576,94.62601930655791,97.7,1.5406328756289274,67,2018-11-10T14:47:13.968143,19845.61
129,XAUUSD,4H,SELL,1992.5161594976128,72.14464281103933,-160.28,1.4714060480427098,24,2018-11-17T14:47:13.968143,19685.33
130,XAUUSD,4H,BUY,1929.5196805746582,81.35713216047964,-266.89,2.4880195338717472,71,2018-11-24T14:47:13.968143,19418.44
131,XAUUSD,4H,BUY,1821.2834879397951,73.43306769050966,-96.17,2.052791400810844,58,2018-12-01T14:47:13.968143,19322.27
132,XAUUSD,4H,BUY,1823.4070722575602,82.30382479303788,491.05,1.256788485191382,30,2018-12-08T14:47:13.968143,19813.32
133,XAUUSD,4H,BUY,1844.0493043242348,66.07135512069989,-127.24,2.307947340315671,65,2018-12-15T14:47:13.968143,19686.08
134,XAUUSD,4H,SELL,1850.5857656099336,91.32435938082921,-170.83,2.3903813270520993,42,2018-12-22T14:47:13.968143,19515.25
135,XAUUSD,4H,SELL,1967.6883988832817,89.7857926760137,67.27,2.189286851001425,24,2018-12-29T14:47:13.968143,19582.52
136,XAUUSD,4H,BUY,1910.1490105967005,65.52804499119253,-133.67,2.4847876238646758,20,2019-01-05T14:47:13.968143,19448.85
137,XAUUSD,4H,BUY,1925.4659566803696,70.40556409781703,362.77,1.9373067884856843,24,2019-01-12T14:47:13.968143,19811.62
138,XAUUSD,4H,BUY,1838.7539424951922,67.67693404045535,446.35,1.9017324275294358,58,2019-01-19T14:47:13.968143,20257.97
139,XAUUSD,4H,BUY,1937.2516681440065,87.46774848889734,-67.56,2.0805402108450806,40,2019-01-26T14:47:13.968143,20190.41
140,XAUUSD,4H,SELL,1953.6350062621116,76.5459002293322,-32.0,1.3152231220518311,25,2019-02-02T14:47:13.968143,20158.41
141,XAUUSD,4H,BUY,1820.3596017967802,76.55583397806991,314.76,1.7873334431354957,50,2019-02-09T14:47:13.968143,20473.17
142,XAUUSD,4H,SELL,1846.1545064663883,79.69658865074928,-232.78,1.4920166439317093,52,2019-02-16T14:47:13.968143,20240.39
143,XAUUSD,4H,BUY,1868.146535473504,74.67713241129886,497.46,1.6258077902357364,63,2019-02-23T14:47:13.968143,20737.85
144,XAUUSD,4H,BUY,1950.736002147677,91.19524313736315,99.8,1.980680097950084,67,2019-03-02T14:47:13.968143,20837.65
145,XAUUSD,4H,BUY,1812.637996017494,65.5910833950933,149.4,2.466158408555109,21,2019-03-09T14:47:13.968143,20987.05
146,XAUUSD,4H,BUY,1924.1923480844612,71.03216581413533,157.15,1.6357354660240437,21,2019-03-16T14:47:13.968143,21144.2
147,XAUUSD,4H,BUY,1997.8324062363138,74.29225411509618,220.45,1.4652830246375028,51,2019-03-23T14:47:13.968143,21364.65
148,XAUUSD,4H,BUY,1985.118664447154,65.11134812244862,209.53,1.721195454732644,15,2019-03-30T14:47:13.968143,21574.18
149,XAUUSD,4H,BUY,1843.0284857403014,82.63451337991056,166.04,2.0997650883147485,68,2019-04-06T14:47:13.968143,21740.22
150,XAUUSD,4H,SELL,1952.579188100772,92.36054902131076,336.53,1.729241839950387,4,2019-04-13T14:47:13.968143,22076.75
151,XAUUSD,4H,SELL,1847.3461431272285,84.59952042116367,152.94,2.4195367666811722,20,2019-04-20T14:47:13.968143,22229.69
152,XAUUSD,4H,SELL,1864.218006793538,73.86806299217486,213.42,1.2160411662988158,3,2019-04-27T14:47:13.968143,22443.11
153,XAUUSD,4H,SELL,1939.836354984737,70.5341544689337,356.57,1.6087912567134688,3,2019-05-04T14:47:13.968143,22799.68
154,XAUUSD,4H,SELL,1846.790561863991,66.18068828437819,176.3,1.7407305943273528,10,2019-05-11T14:47:13.968143,22975.98
155,XAUUSD,4H,SELL,1954.1896549813282,65.40101957245662,183.26,2.43586844835883,1,2019-05-18T14:47:13.968143,23159.24
156,XAUUSD,4H,BUY,1876.174715720579,71.3841635248842,254.46,1.8530601822566346,22,2019-05-25T14:47:13.968143,23413.7
157,XAUUSD,4H,SELL,1928.4998125157665,75.43562136828169,-251.13,1.2052652660041518,58,2019-06-01T14:47:13.968143,23162.57
158,XAUUSD,4H,SELL,1973.906802511487,68.8982713208591,353.12,1.7111590301965935,15,2019-06-08T14:47:13.968143,23515.69
159,XAUUSD,4H,SELL,1930.2545107070446,77.6894967077638,293.04,1.3665822444298161,64,2019-06-15T14:47:13.968143,23808.73
160,XAUUSD,4H,SELL,1994.7169257462554,78.60509935505611,-252.91,2.1675187830868388,12,2019-06-22T14:47:13.968143,23555.82
161,XAUUSD,4H,SELL,1955.2158882441884,86.55489371525309,-287.85,1.7574829000082555,41,2019-06-29T14:47:13.968143,23267.97
162,XAUUSD,4H,BUY,1838.9148971162513,76.38332071325826,74.73,1.5516942460230774,29,2019-07-06T14:47:13.968143,23342.7
163,XAUUSD,4H,BUY,1932.800776570731,87.00100825064425,496.57,1.9885710332991557,61,2019-07-13T14:47:13.968143,23839.27
164,XAUUSD,4H,BUY,1920.8682554521133,72.48513296580693,-275.35,2.1621017463804475,27,2019-07-20T14:47:13.968143,23563.92
165,XAUUSD,4H,SELL,1852.6817401755015,74.92070941557475,-244.14,2.253825189548987,6,2019-07-27T14:47:13.968143,23319.78
166,XAUUSD,4H,BUY,1907.9652507930982,89.67452129416597,52.84,2.360020972582011,29,2019-08-03T14:47:13.968143,23372.62
167,XAUUSD,4H,BUY,1867.0647980030374,75.7864261322171,74.11,1.5152534110059266,45,2019-08-10T14:47:13.968143,23446.73
168,XAUUSD,4H,BUY,1974.315139359672,77.44076320338623,201.84,2.0988097739451854,61,2019-08-17T14:47:13.968143,23648.57
169,XAUUSD,4H,SELL,1823.0696103708217,83.81322579957485,-162.5,2.1278228201371228,52,2019-08-24T14:47:13.968143,23486.07
170,XAUUSD,4H,BUY,1845.1918888101713,78.18323464126982,-86.25,2.498316724331403,71,2019-08-31T14:47:13.968143,23399.82
171,XAUUSD,4H,SELL,1908.3946733674481,74.69752120162988,261.65,1.8954694633155644,23,2019-09-07T14:47:13.968143,23661.47
172,XAUUSD,4H,SELL,1959.8971418836477,79.32070485583843,74.19,1.9263020284430221,52,2019-09-14T14:47:13.968143,23735.66
173,XAUUSD,4H,SELL,1820.6616904000896,77.02721280875905,489.62,1.794680048349815,3,2019-09-21T14:47:13.968143,24225.28
174,XAUUSD,4H,SELL,1914.1630490862203,94.7644334615814,492.17,1.8737790036049131,17,2019-09-28T14:47:13.968143,24717.45
175,XAUUSD,4H,BUY,1815.006982099489,78.88680165312367,270.24,1.7476920653791779,64,2019-10-05T14:47:13.968143,24987.69
176,XAUUSD,4H,BUY,1901.9387705666666,83.63376026896863,67.51,1.447254274976676,9,2019-10-12T14:47:13.968143,25055.2
177,XAUUSD,4H,SELL,1829.681074923988,87.36715309747515,469.16,2.13634241241527,45,2019-10-19T14:47:13.968143,25524.36
178,XAUUSD,4H,BUY,1839.0155971287077,89.05839613432798,-58.17,2.115312896188561,50,2019-10-26T14:47:13.968143,25466.19
179,XAUUSD,4H,SELL,1823.8798064777789,77.70233102271555,71.29,2.272514665005943,16,2019-11-02T14:47:13.968143,25537.48
180,XAUUSD,4H,SELL,1955.543001874825,91.07147084835924,264.38,1.3838809885997225,20,2019-11-09T14:47:13.968143,25801.86
181,XAUUSD,4H,SELL,1820.076392621222,74.54014074201876,-106.75,2.1269337763649605,47,2019-11-16T14:47:13.968143,25695.11
182,XAUUSD,4H,BUY,1899.9320647792572,78.15477937730407,118.24,2.4447143249549543,46,2019-11-23T14:47:13.968143,25813.35
183,XAUUSD,4H,BUY,1988.3189814649081,90.7370082179524,270.53,1.748122339818429,49,2019-11-30T14:47:13.968143,26083.88
184,XAUUSD,4H,BUY,1958.7648505408167,85.34173721299467,-204.79,1.5005253111005832,17,2019-12-07T14:47:13.968143,25879.09
185,XAUUSD,4H,SELL,1845.7352851768628,88.0757074539803,275.14,1.5674699734360256,33,2019-12-14T14:47:13.968143,26154.23
186,XAUUSD,4H,SELL,1864.8204385945767,65.62875655329165,-52.69,1.4339941693149383,1,2019-12-21T14:47:13.968143,26101.54
187,XAUUSD,4H,SELL,1975.1662827954567,90.20816984390841,198.15,1.7614748300061787,60,2019-12-28T14:47:13.968143,26299.69
188,XAUUSD,4H,BUY,1963.6512173023511,89.49048885219969,158.8,1.605731799902458,49,2020-01-04T14:47:13.968143,26458.49
189,XAUUSD,4H,BUY,1808.2673190041025,93.53156505045865,-274.76,1.7613322289379687,25,2020-01-11T14:47:13.968143,26183.73
190,XAUUSD,4H,SELL,1800.7046437239915,90.17372217304634,419.96,1.3760896195642758,23,2020-01-18T14:47:13.968143,26603.69
191,XAUUSD,4H,SELL,1944.2637159854623,91.6624158390982,91.7,2.3161105241939257,44,2020-01-25T14:47:13.968143,26695.39
192,XAUUSD,4H,SELL,1848.3258881770687,69.3953787061791,-108.05,1.5266821064453142,30,2020-02-01T14:47:13.968143,26587.34
193,XAUUSD,4H,SELL,1979.225890124466,88.9054417148698,-67.87,2.4397241900282722,58,2020-02-08T14:47:13.968143,26519.47
194,XAUUSD,4H,BUY,1871.7234712464028,66.23702385161728,229.71,1.7743314383050577,39,2020-02-15T14:47:13.968143,26749.18
195,XAUUSD,4H,BUY,1942.848468629913,94.28856846012279,-166.56,1.5598399465172574,65,2020-02-22T14:47:13.968143,26582.62
196,XAUUSD,4H,BUY,1969.8454041589898,83.69256707636481,247.94,2.4047308025263527,26,2020-02-29T14:47:13.968143,26830.56
197,XAUUSD,4H,SELL,1873.3360730261606,90.58543681730347,483.15,1.7701886118577361,16,2020-03-07T14:47:13.968143,27313.71
198,XAUUSD,4H,BUY,1816.94497953767,92.20723667395922,380.78,1.6383933289859385,25,2020-03-14T14:47:13.968143,27694.49
199,XAUUSD,4H,SELL,1859.8064509434305,77.11958899588844,494.16,1.9386722845019342,11,2020-03-21T14:47:13.968143,28188.65
200,XAUUSD,4H,BUY,1988.103945876044,70.82727066397214,238.05,2.1073215723676726,69,2020-03-28T14:47:13.968143,28426.7
201,XAUUSD,4H,BUY,1854.27527837625,81.687476637974,262.08,1.8525444360576215,18,2020-04-04T14:47:13.968143,28688.78
